Date;Time;Station;AQI;Humidity;Temperature;Precipitation;PM2.5
2022-12-02;13:00:00;Халқлар дўстлиги;94,9527896995708;68;1,2;0;33
2022-12-02;12:00:00;Халқлар дўстлиги;91,7982832618026;70,3;1,1;0;31,5
2022-12-02;11:00:00;Халқлар дўстлиги;82,3347639484979;77;0;0;27
2022-12-02;10:00:00;Халқлар дўстлиги;84,4377682403433;81,3;-1,4;0;28
2022-12-02;09:00:00;Халқлар дўстлиги;76,0257510729614;82,85;-1,4;0;24
2022-12-02;08:00:00;Халқлар дўстлиги;102,231155778895;85,9;-0,8;0;36
2022-12-02;07:00:00;Халқлар дўстлиги;117,005025125628;86,6;-0,7;0;42
2022-12-02;06:00:00;Халқлар дўстлиги;102,231155778895;86,7;-0,7;0;36
2022-12-02;05:00:00;Халқлар дўстлиги;107,155778894472;85,65;-0,9;0;38
2022-12-02;04:00:00;Халқлар дўстлиги;73,9227467811159;81,3;-1,3;0;23
2022-12-02;03:00:00;Халқлар дўстлиги;88,6437768240343;82,7;-1,6;0;30
2022-12-02;02:00:00;Халқлар дўстлиги;112,08040201005;82,15;-1,6;0;40
2022-12-02;01:00:00;Халқлар дўстлиги;57,0987124463519;83,2;-1,5;0;15
2022-12-02;00:00:00;Халқлар дўстлиги;65,5107296137339;76,9;-0,6;0;19
2022-12-01;23:00:00;Халқлар дўстлиги;65,5107296137339;76,9;-0,6;0;19
2022-12-01;22:00:00;Халқлар дўстлиги;90,7467811158798;77,6;-1;0;31
2022-12-01;21:00:00;Халқлар дўстлиги;71,8197424892704;78;-0,9;0;22
2022-12-01;20:00:00;Халқлар дўстлиги;54,9957081545064;75,7;-0,65;0;14
2022-12-01;19:00:00;Халқлар дўстлиги;54,9957081545064;77,8;-0,4;0;14
2022-12-01;18:00:00;Халқлар дўстлиги;54,9957081545064;78,4;0,1;0;14
2022-12-01;17:00:00;Халқлар дўстлиги;52,8927038626609;74,6;1,2;0;13
2022-12-01;16:00:00;Халқлар дўстлиги;60,2532188841202;71,6;2;0;16,5
2022-12-01;15:00:00;Халқлар дўстлиги;59,2017167381974;69,7;2,7;0;16
2022-12-01;14:00:00;Халқлар дўстлиги;56,0472103004292;77,7;1,15;0;14,5
2022-12-01;13:00:00;Халқлар дўстлиги;56,0472103004292;77,7;1,15;0;14,5
2022-12-01;12:00:00;Халқлар дўстлиги;57,0987124463519;77,3;0,9;0;15
2022-12-01;11:00:00;Халқлар дўстлиги;57,0987124463519;79,5;0;0;15
2022-12-01;10:00:00;Халқлар дўстлиги;62,3562231759657;79,5;-1,2;0;17,5
2022-12-01;09:00:00;Халқлар дўстлиги;61,3047210300429;81,2;-2,4;0;17
2022-12-01;08:00:00;Халқлар дўстлиги;57,0987124463519;81,7;-2,3;0;15
2022-12-01;07:00:00;Халқлар дўстлиги;60,2532188841202;86,3;-2,65;0;16,5
2022-12-01;06:00:00;Халқлар дўстлиги;52,8927038626609;84,9;-2,3;0;13
2022-12-01;05:00:00;Халқлар дўстлиги;50,7896995708155;86,1;-2;0;12
2022-12-01;04:00:00;Халқлар дўстлиги;52,8927038626609;84,3;0,3;0;13
2022-12-01;03:00:00;Халқлар дўстлиги;57,0987124463519;86,1;0,8;0;15
2022-12-01;02:00:00;Халқлар дўстлиги;54,9957081545064;85,9;1,8;0;14
2022-12-01;01:00:00;Халқлар дўстлиги;54,9957081545064;85,9;1,8;0;14
2022-12-01;00:00:00;Халқлар дўстлиги;58,1502145922747;91,65;3,6;0;15,5
2022-11-30;23:00:00;Халқлар дўстлиги;44;89,4;5;0;11
2022-11-30;22:00:00;Халқлар дўстлиги;54,9957081545064;87,8;5,7;0;14
2022-11-30;21:00:00;Халқлар дўстлиги;79,1802575107296;83,1;7,45;0;25,5
2022-11-30;20:00:00;Халқлар дўстлиги;117,005025125628;74,9;9;0;42
2022-11-30;18:00:00;Халқлар дўстлиги;152,032665964173;83,3;8,6;0;57,5
2022-11-30;17:00:00;Халқлар дўстлиги;160,035827186512;73,8;11,3;0;73
2022-11-30;16:00:00;Халқлар дўстлиги;90,7467811158798;66,3;11,6;0;31
2022-11-30;15:00:00;Халқлар дўстлиги;83,3862660944206;63,3;12,1;0;27,5
2022-11-30;14:00:00;Халқлар дўстлиги;78,1287553648069;63,5;12,1;0;25
2022-11-30;13:00:00;Халқлар дўстлиги;76,0257510729614;65,4;11,5;0;24
2022-11-30;12:00:00;Халқлар дўстлиги;63,4077253218884;62,6;12,3;0;18
2022-11-30;11:00:00;Халқлар дўстлиги;72,8712446351931;71,4;11,15;0;22,5
2022-11-30;10:00:00;Халқлар дўстлиги;73,9227467811159;80,6;9,5;0;23
2022-11-30;09:00:00;Халқлар дўстлиги;129,316582914573;92,3;7,9;0;47
2022-11-30;08:00:00;Халқлар дўстлиги;134,241206030151;95,4;7,1;0;49
2022-11-30;07:00:00;Халқлар дўстлиги;155,905163329821;96,8;7;0;65
2022-11-30;06:00:00;Халқлар дўстлиги;171,395152792413;97,9;7,2;0;95
2022-11-30;05:00:00;Халқлар дўстлиги;179,140147523709;99,15;7,15;0;110
2022-11-30;04:00:00;Халқлар дўстлиги;175,525816649104;98,8;7,1;0;103
2022-11-30;03:00:00;Халқлар дўстлиги;166,231822971549;98,6;7,2;0,8;85
2022-11-30;02:00:00;Халқлар дўстлиги;181,721812434141;99,4;7,85;1,9;115
2022-11-30;01:00:00;Халқлар дўстлиги;189,466807165437;97,4;8,2;0,4;130
2022-11-30;00:00:00;Халқлар дўстлиги;184,81981032666;97,3;8;0,4;121
2022-11-29;23:00:00;Халқлар дўстлиги;175,009483667018;91,65;8,8;0;102
2022-11-29;22:00:00;Халқлар дўстлиги;164,166491043203;86,1;9,3;0;81
2022-11-29;21:00:00;Халқлар дўстлиги;160,035827186512;84,6;9,5;0;73
2022-11-29;20:00:00;Халқлар дўстлиги;160,035827186512;84,4;9,7;0;73
2022-11-29;19:00:00;Халқлар дўстлиги;157,970495258166;83,7;9,8;0,2;69
2022-11-29;18:00:00;Халқлар дўстлиги;160,035827186512;84,1;9,9;0;73
2022-11-29;17:00:00;Халқлар дўстлиги;159,519494204426;86,4;9,8;0,2;72
2022-11-29;16:00:00;Халқлар дўстлиги;155,388830347735;85,2;9,9;0;64
2022-11-29;15:00:00;Халқлар дўстлиги;156,163329820864;83,7;9,9;0,1;65,5
2022-11-29;14:00:00;Халқлар дўстлиги;154,356164383562;82,6;10;0;62
2022-11-29;13:00:00;Халқлар дўстлиги;160,552160168599;84,2;9,6;0,2;74
2022-11-29;12:00:00;Халқлар дўстлиги;164,68282402529;87,7;8,35;0;82
2022-11-29;11:00:00;Халқлар дўстлиги;164,68282402529;87,7;8,35;0;82
2022-11-29;10:00:00;Халқлар дўстлиги;165,715489989463;93,2;7,1;0;84
2022-11-29;09:00:00;Халқлар дўстлиги;169,329820864067;95;6,3;0;91
2022-11-29;08:00:00;Халқлар дўстлиги;162,875658587987;96,85;5,6;0,4;78,5
2022-11-29;07:00:00;Халқлар дўстлиги;164,68282402529;94,6;5,7;0,2;82
2022-11-29;06:00:00;Халқлар дўстлиги;158,486828240253;89,8;6,2;0;70
2022-11-29;05:00:00;Халқлар дўстлиги;153,323498419389;92;6,35;0;60
2022-11-29;04:00:00;Халқлар дўстлиги;153,323498419389;89,2;7,2;0;60
2022-11-29;03:00:00;Халқлар дўстлиги;149,015075376885;90,9;6,7;0;55
2022-11-29;02:00:00;Халқлар дўстлиги;140,396984924623;88,25;7,05;0;51,5
2022-11-29;01:00:00;Халқлар дўстлиги;90,7467811158798;79,8;9,1;0;31
2022-11-29;00:00:00;Халқлар дўстлиги;90,7467811158798;79,8;9,1;0;31
2022-11-28;23:00:00;Халқлар дўстлиги;94,9527896995708;84,2;8,4;0;33
2022-11-28;22:00:00;Халқлар дўстлиги;109,618090452261;83,9;8,1;0;39
2022-11-28;21:00:00;Халқлар дўстлиги;141,628140703518;89,35;6,8;0,1;52
2022-11-28;20:00:00;Халқлар дўстлиги;134,241206030151;89,5;5,9;1,2;49
2022-11-28;19:00:00;Халқлар дўстлиги;114,542713567839;79,3;6,1;0,2;41
2022-11-28;18:00:00;Халқлар дўстлиги;110,849246231156;69,6;7,55;0;39,5
2022-11-28;17:00:00;Халқлар дўстлиги;151,258166491043;79,9;8,6;0;56
2022-11-28;16:00:00;Халқлар дўстлиги;136,70351758794;64,2;10,8;0;50
2022-11-28;15:00:00;Халқлар дўстлиги;153,581664910432;56,25;12,1;0;60,5
2022-11-28;14:00:00;Халқлар дўстлиги;161,584826132771;61;11,9;0;76
2022-11-28;13:00:00;Халқлар дўстлиги;171,395152792413;68,2;10,3;0;95
2022-11-28;12:00:00;Халқлар дўстлиги;171,395152792413;68,6;10,1;0;95
2022-11-28;11:00:00;Халқлар дўстлиги;179,656480505796;76,4;8,25;0;111
2022-11-28;10:00:00;Халқлар дўстлиги;189,466807165437;88,1;5,3;0;130
2022-11-28;09:00:00;Халқлар дўстлиги;185,852476290832;91,2;4,1;0;123
2022-11-28;08:00:00;Халқлар дўстлиги;126,854271356784;89,65;2,85;0;46
2022-11-28;07:00:00;Халқлар дўстлиги;155,388830347735;92;2,6;0;64
2022-11-28;06:00:00;Халқлар дўстлиги;164,68282402529;94,4;2,8;0;82
2022-11-28;05:00:00;Халқлар дўстлиги;179,140147523709;91,9;4,1;0;110
2022-11-28;04:00:00;Халқлар дўстлиги;181,979978925184;97,8;3,6;0;115,5
2022-11-28;03:00:00;Халқлар дўстлиги;184,303477344573;99,4;3,3;0;120
2022-11-28;02:00:00;Халқлар дўстлиги;186,885142255005;98,4;3,6;0;125
2022-11-28;01:00:00;Халқлар дўстлиги;186,885142255005;95,25;4,65;0;125
2022-11-28;00:00:00;Халқлар дўстлиги;172,427818756586;95,5;4,8;0;97
2022-11-27;23:00:00;Халқлар дўстлиги;172,427818756586;95,5;4,8;0;97
2022-11-27;22:00:00;Халқлар дўстлиги;172,427818756586;94,9;4,8;0;97
2022-11-27;21:00:00;Халқлар дўстлиги;170,620653319283;92,85;5,2;0;93,5
2022-11-27;20:00:00;Халқлар дўстлиги;177,074815595364;88,3;6,4;0;106
2022-11-27;19:00:00;Халқлар дўстлиги;157,970495258166;85;7,1;0;69
2022-11-27;18:00:00;Халқлар дўстлиги;149,015075376885;81,8;7,7;0;55
2022-11-27;17:00:00;Халқлар дўстлиги;139,165829145729;73,1;9,55;0;51
2022-11-27;16:00:00;Халқлар дўстлиги;134,241206030151;63,5;10,6;0;49
2022-11-27;15:00:00;Халқлар дўстлиги;146,552763819096;60;11,1;0;54
2022-11-27;14:00:00;Халқлар дўстлиги;155,388830347735;61,7;10,1;0;64
2022-11-27;13:00:00;Халқлар дўстлиги;155,388830347735;61,7;10,1;0;64
2022-11-27;12:00:00;Халқлар дўстлиги;156,937829293994;65,5;8,7;0;67
2022-11-27;11:00:00;Халқлар дўстлиги;162,617492096944;75,45;6,35;0;78
2022-11-27;10:00:00;Халқлар дўстлиги;183,787144362487;86,9;4,4;0;119
2022-11-27;09:00:00;Халқлар дўстлиги;195,146469968388;92,2;4,1;0;141
2022-11-27;08:00:00;Халқлар дўстлиги;190,241306638567;95,6;3,45;0;131,5
2022-11-27;07:00:00;Халқлар дўстлиги;186,368809272919;96;3,4;0;124
2022-11-27;06:00:00;Халқлар дўстлиги;182,238145416228;96,9;3,4;0;116
2022-11-27;05:00:00;Халқлар дўстлиги;159,003161222339;97,7;3,1;0;71
2022-11-27;04:00:00;Халқлар дўстлиги;152,807165437302;98,3;3,1;0;59
2022-11-27;03:00:00;Халқлар дўстлиги;157,45416227608;98,1;3,3;0;68
2022-11-27;02:00:00;Халқлар дўстлиги;156,937829293994;96,5;3,7;0;67
2022-11-27;01:00:00;Халқлар дўстлиги;159,261327713383;93,55;4,1;0;71,5
2022-11-27;00:00:00;Халқлар дўстлиги;183,787144362487;93;4,1;0;119
2022-11-26;23:00:00;Халқлар дўстлиги;176,558482613277;93,9;4;0;105
2022-11-26;22:00:00;Халқлар дўстлиги;172,169652265543;94,45;3,8;0;96,5
2022-11-26;21:00:00;Халқлар дўстлиги;164,68282402529;96,1;4;0;82
2022-11-26;20:00:00;Халқлар дўстлиги;164,68282402529;97,9;4,3;0;82
2022-11-26;19:00:00;Халқлар дўстлиги;165,199157007376;95,7;4,6;0;83
2022-11-26;18:00:00;Халқлар дўстлиги;169,846153846154;91,8;5,5;0;92
2022-11-26;17:00:00;Халқлар дўстлиги;173,976817702845;90,7;5,7;0;100
2022-11-26;16:00:00;Халқлар дўстлиги;174,493150684931;87;6,55;0;101
2022-11-26;15:00:00;Халқлар дўстлиги;179,656480505796;81,9;7,6;0;111
2022-11-26;14:00:00;Халқлар дўстлиги;186,885142255005;70,1;10,7;0;125
2022-11-26;13:00:00;Халқлар дўстлиги;197,72813487882;74,1;9,9;0;146
2022-11-26;12:00:00;Халқлар дўстлиги;190,241306638567;83,55;7,6;0;131,5
2022-11-26;11:00:00;Халқлар дўстлиги;189,983140147524;92,6;5,2;0;131
2022-11-26;10:00:00;Халқлар дўстлиги;166,489989462592;97,8;3,5;0;85,5
2022-11-26;09:00:00;Халқлар дўстлиги;166,489989462592;93,1;4;0;85,5
2022-11-26;08:00:00;Халқлар дўстлиги;154,356164383562;93,7;3,9;0;62
2022-11-26;07:00:00;Халқлар дўстлиги;144,090452261306;95,8;3,4;0;53
2022-11-26;06:00:00;Халқлар дўстлиги;136,70351758794;94,2;3,8;0;50
2022-11-26;05:00:00;Халқлар дўстлиги;131,778894472362;91,4;4,2;0;48
2022-11-26;04:00:00;Халқлар дўстлиги;158,22866174921;90,2;4,4;0;69,5
2022-11-26;03:00:00;Халқлар дўстлиги;158,22866174921;90,55;5,25;0;69,5
2022-11-26;02:00:00;Халқлар дўстлиги;201,495495495496;95,1;6,5;0;151
2022-11-26;01:00:00;Халқлар дўстлиги;201,495495495496;95,1;6,5;0;151
2022-11-26;00:00:00;Халқлар дўстлиги;201,495495495496;90,2;7,3;0;151
2022-11-25;23:00:00;Халқлар дўстлиги;168,813487881981;90,2;8,5;0;90
2022-11-25;22:00:00;Халқлар дўстлиги;169,329820864067;91;8,4;0;91
2022-11-25;21:00:00;Халқлар дўстлиги;163,133825079031;85,8;9,5;0;79
2022-11-25;20:00:00;Халқлар дўстлиги;164,166491043203;82,3;10,45;0;81
2022-11-25;19:00:00;Халқлар дўстлиги;151,77449947313;77,1;11,2;0;57
2022-11-25;18:00:00;Халқлар дўстлиги;124,391959798995;73;12;0;45
2022-11-25;17:00:00;Халқлар дўстлиги;117,005025125628;65,35;13,35;0;42
2022-11-25;16:00:00;Халқлар дўстлиги;117,005025125628;58,8;14,6;0;42
2022-11-25;15:00:00;Халқлар дўстлиги;134,241206030151;54,9;16;0;49
2022-11-25;14:00:00;Халқлар дўстлиги;140,396984924623;53,1;15,7;0;51,5
2022-11-25;13:00:00;Халқлар дўстлиги;151,258166491043;53,5;14,5;0;56
2022-11-25;12:00:00;Халқлар дўстлиги;136,70351758794;55,6;14;0;50
2022-11-25;11:00:00;Халқлар дўстлиги;151;64,7;11,35;0;55,5
2022-11-25;10:00:00;Халқлар дўстлиги;149,015075376885;71,1;9,4;0;55
2022-11-25;09:00:00;Халқлар дўстлиги;161,068493150685;77,5;7,5;0;75
2022-11-25;08:00:00;Халқлар дўстлиги;159,519494204426;80,3;6,8;0;72
2022-11-25;07:00:00;Халқлар дўстлиги;144,090452261306;73,25;7,6;0;53
2022-11-25;06:00:00;Халқлар дўстлиги;102,231155778895;66,7;8,6;0;36
2022-11-25;05:00:00;Халқлар дўстлиги;92,8497854077253;64,4;9,1;0;32
2022-11-25;04:00:00;Халқлар дўстлиги;96,0042918454936;67,65;9,3;0;33,5
2022-11-25;03:00:00;Халқлар дўстлиги;136,70351758794;73,5;8,7;0;50
2022-11-25;02:00:00;Халқлар дўстлиги;136,70351758794;70,1;9,1;0;50
2022-11-25;01:00:00;Халқлар дўстлиги;139,165829145729;66,6;10,15;0;51
2022-11-25;00:00:00;Халқлар дўстлиги;121,929648241206;57,5;12,2;0;44
2022-11-24;23:00:00;Халқлар дўстлиги;121,929648241206;57,5;12,2;0;44
2022-11-24;22:00:00;Халқлар дўстлиги;119,467336683417;55,1;13,7;0;43
2022-11-24;21:00:00;Халқлар дўстлиги;119,467336683417;55,1;13,7;0;43
2022-11-24;20:00:00;Халқлар дўстлиги;119,467336683417;56,9;14,75;0;43
2022-11-24;19:00:00;Халқлар дўстлиги;134,241206030151;62,8;14,8;0;49
2022-11-24;18:00:00;Халқлар дўстлиги;124,391959798995;61,8;15;0;45
2022-11-24;17:00:00;Халқлар дўстлиги;88,6437768240343;45,7;17,8;0;30
2022-11-24;16:00:00;Халқлар дўстлиги;69,7167381974249;38,9;19,8;0;21
2022-11-24;15:00:00;Халқлар дўстлиги;102,231155778895;46,4;19,9;0;36
2022-11-24;14:00:00;Халқлар дўстлиги;90,7467811158798;36,3;21,7;0;31
2022-11-24;13:00:00;Халқлар дўстлиги;63,4077253218884;27,7;23;0;18
2022-11-24;12:00:00;Халқлар дўстлиги;59,2017167381974;32,5;19,6;0;16
2022-11-24;11:00:00;Халқлар дўстлиги;52,8927038626609;33,7;17,5;0;13
2022-11-24;10:00:00;Халқлар дўстлиги;69,7167381974249;46,95;13,95;0;21
2022-11-24;09:00:00;Халқлар дўстлиги;57,0987124463519;53,2;11,9;0;15
2022-11-24;08:00:00;Халқлар дўстлиги;52,8927038626609;55,9;10,1;0;13
2022-11-24;07:00:00;Халқлар дўстлиги;52,8927038626609;52,5;10,6;0;13
2022-11-24;06:00:00;Халқлар дўстлиги;44;54,9;10,3;0;11
2022-11-24;05:00:00;Халқлар дўстлиги;44;49,6;11,6;0;11
2022-11-24;04:00:00;Халқлар дўстлиги;44;46,3;12,6;0;11
2022-11-24;03:00:00;Халқлар дўстлиги;57,0987124463519;56,8;11,4;0;15
2022-11-24;02:00:00;Халқлар дўстлиги;54,9957081545064;54,6;11,7;0;14
2022-11-24;01:00:00;Халқлар дўстлиги;99,1587982832618;72,8;9,75;0;35
2022-11-24;00:00:00;Халқлар дўстлиги;154,872497365648;73,9;10,2;0;63
2022-11-23;23:00:00;Халқлар дўстлиги;154,872497365648;73,9;10,2;0;63
2022-11-23;22:00:00;Халқлар дўстлиги;152,807165437302;72,6;10,5;0;59
2022-11-23;21:00:00;Халқлар дўстлиги;153,065331928346;69,05;11,4;0;59,5
2022-11-23;20:00:00;Халқлар дўстлиги;153,839831401475;67,5;12,3;0;61
2022-11-23;19:00:00;Халқлар дўстлиги;124,391959798995;64,6;13,1;0;45
2022-11-23;18:00:00;Халқлар дўстлиги;117,005025125628;56,6;14,75;0;42
2022-11-23;17:00:00;Халқлар дўстлиги;117,005025125628;47,3;16,9;0;42
2022-11-23;16:00:00;Халқлар дўстлиги;84,4377682403433;40,5;17,5;0;28
2022-11-23;15:00:00;Халқлар дўстлиги;72,8712446351931;37;18,65;0;22,5
2022-11-23;14:00:00;Халқлар дўстлиги;65,5107296137339;44;17,3;0;19
2022-11-23;13:00:00;Халқлар дўстлиги;65,5107296137339;44;17,3;0;19
2022-11-23;12:00:00;Халқлар дўстлиги;62,3562231759657;43,15;16,6;0;17,5
2022-11-23;11:00:00;Халқлар дўстлиги;63,4077253218884;51,7;13,8;0;18
2022-11-23;10:00:00;Халқлар дўстлиги;59,2017167381974;54,4;12,8;0;16
2022-11-23;09:00:00;Халқлар дўстлиги;61,3047210300429;57;12,1;0;17
2022-11-23;08:00:00;Халқлар дўстлиги;53,9442060085837;63,35;10,2;0;13,5
2022-11-23;07:00:00;Халқлар дўстлиги;57,0987124463519;62,5;10,2;0;15
2022-11-23;06:00:00;Халқлар дўстлиги;52,8927038626609;56,7;11,4;0;13
2022-11-23;05:00:00;Халқлар дўстлиги;40;56;11,7;0;10
2022-11-23;04:00:00;Халқлар дўстлиги;50,7896995708155;57,7;11,4;0;12
2022-11-23;03:00:00;Халқлар дўстлиги;44;59,8;11;0;11
2022-11-23;02:00:00;Халқлар дўстлиги;54,9957081545064;58,25;11,2;0;14
2022-11-23;01:00:00;Халқлар дўстлиги;54,9957081545064;59,1;11,3;0;14
2022-11-23;00:00:00;Халқлар дўстлиги;69,7167381974249;59,8;11,5;0;21
2022-11-22;23:00:00;Халқлар дўстлиги;69,7167381974249;63,15;11,35;0;21
2022-11-22;22:00:00;Халқлар дўстлиги;78,1287553648069;61,9;12,3;0;25
2022-11-22;21:00:00;Халқлар дўстлиги;77,0772532188841;61,45;13,1;0;24,5
2022-11-22;20:00:00;Халқлар дўстлиги;77,0772532188841;61,45;13,1;0;24,5
2022-11-22;19:00:00;Халқлар дўстлиги;82,3347639484979;59,5;13,9;0;27
2022-11-22;18:00:00;Халқлар дўстлиги;78,1287553648069;55,2;14,6;0;25
2022-11-22;17:00:00;Халқлар дўстлиги;70,7682403433476;48,45;15,5;0;21,5
2022-11-22;16:00:00;Халқлар дўстлиги;70,7682403433476;48,45;15,5;0;21,5
2022-11-22;15:00:00;Халқлар дўстлиги;71,8197424892704;47,3;16,2;0;22
2022-11-22;14:00:00;Халқлар дўстлиги;73,9227467811159;49,2;15,6;0;23
2022-11-22;13:00:00;Халқлар дўстлиги;71,8197424892704;50,95;15,6;0;22
2022-11-22;12:00:00;Халқлар дўстлиги;69,7167381974249;55,6;15,1;0;21
2022-11-22;11:00:00;Халқлар дўстлиги;80,2317596566524;62,2;13,9;0;26
2022-11-22;10:00:00;Халқлар дўстлиги;90,7467811158798;62,3;12,8;0;31
2022-11-22;09:00:00;Халқлар дўстлиги;86,5407725321888;64,1;11,6;0;29
2022-11-22;08:00:00;Халқлар дўстлиги;80,2317596566524;66,4;10,9;0;26
2022-11-22;07:00:00;Халқлар дўстлиги;86,5407725321888;63,95;11,35;0;29
2022-11-22;06:00:00;Халқлар дўстлиги;86,5407725321888;64,5;11,2;0;29
2022-11-22;05:00:00;Халқлар дўстлиги;92,8497854077253;65;10,8;0;32
2022-11-22;04:00:00;Халқлар дўстлиги;80,2317596566524;65,85;10,55;0;26
2022-11-22;03:00:00;Халқлар дўстлиги;78,1287553648069;66,7;10,2;0;25
2022-11-22;02:00:00;Халқлар дўстлиги;84,4377682403433;66,6;10;0;28
2022-11-22;01:00:00;Халқлар дўстлиги;82,3347639484979;67,8;9,7;0;27
2022-11-22;00:00:00;Халқлар дўстлиги;97,0557939914163;67,2;9,75;0;34
2022-11-21;23:00:00;Халқлар дўстлиги;102,231155778895;68,7;9,9;0;36
2022-11-21;22:00:00;Халқлар дўстлиги;114,542713567839;72;9,9;0;41
2022-11-21;21:00:00;Халқлар дўстлиги;151,77449947313;77,35;10,3;0;57
2022-11-21;20:00:00;Халқлар дўстлиги;136,70351758794;75,2;10,8;0;50
2022-11-21;19:00:00;Халқлар дўстлиги;149,015075376885;77,4;10,7;0;55
2022-11-21;18:00:00;Халқлар дўстлиги;128,085427135678;73,4;11,7;0;46,5
2022-11-21;17:00:00;Халқлар дўстлиги;154,356164383562;72,9;12,9;0;62
2022-11-21;16:00:00;Халқлар дўстлиги;158,486828240253;71,6;12,9;0;70
2022-11-21;15:00:00;Халқлар дўстлиги;158,486828240253;76,75;11,6;0;70
2022-11-21;14:00:00;Халқлар дўстлиги;156,937829293994;70;12,7;0;67
2022-11-21;13:00:00;Халқлар дўстлиги;121,929648241206;60,2;13,7;0;44
2022-11-21;12:00:00;Халқлар дўстлиги;114,542713567839;59,7;13,2;0;41
2022-11-21;11:00:00;Халқлар дўстлиги;101;60,6;12,8;0;35,5
2022-11-21;10:00:00;Халқлар дўстлиги;92,8497854077253;76;9,5;0;32
2022-11-21;09:00:00;Халқлар дўстлиги;97,0557939914163;81,4;7,8;0;34
2022-11-21;08:00:00;Халқлар дўстлиги;83,3862660944206;84,45;6,7;0;27,5
2022-11-21;07:00:00;Халқлар дўстлиги;86,5407725321888;84,4;6,5;0;29
2022-11-21;06:00:00;Халқлар дўстлиги;73,9227467811159;82,7;7;0;23
2022-11-21;05:00:00;Халқлар дўстлиги;91,7982832618026;84,7;7,15;0;31,5
2022-11-21;04:00:00;Халқлар дўстлиги;94,9527896995708;90,3;6,3;0;33
2022-11-21;03:00:00;Халқлар дўстлиги;90,7467811158798;89,9;6,7;0;31
2022-11-21;02:00:00;Халқлар дўстлиги;91,7982832618026;89,9;6,65;0;31,5
2022-11-21;01:00:00;Халқлар дўстлиги;107,155778894472;91,8;6,7;0;38
2022-11-21;00:00:00;Халқлар дўстлиги;117,005025125628;92,9;7,1;0;42
2022-11-20;23:00:00;Халқлар дўстлиги;131,778894472362;87,8;8,5;0;48
2022-11-20;22:00:00;Халқлар дўстлиги;154,356164383562;86,5;9,5;0;62
2022-11-20;21:00:00;Халқлар дўстлиги;156,421496311907;91,3;8,8;0;66
2022-11-20;20:00:00;Халқлар дўстлиги;161,584826132771;86,2;9,5;0;76
2022-11-20;19:00:00;Халқлар дўстлиги;161,584826132771;89,5;10,25;0;76
2022-11-20;18:00:00;Халқлар дўстлиги;155,388830347735;85,2;10,9;0;64
2022-11-20;17:00:00;Халқлар дўстлиги;155,388830347735;79,5;11,9;0;64
2022-11-20;16:00:00;Халқлар дўстлиги;85,4892703862661;67,65;13,45;0;28,5
2022-11-20;15:00:00;Халқлар дўстлиги;86,5407725321888;66;13,1;0;29
2022-11-20;14:00:00;Халқлар дўстлиги;94,9527896995708;67,8;13,4;0;33
2022-11-20;13:00:00;Халқлар дўстлиги;84,4377682403433;69,7;12,75;0;28
2022-11-20;12:00:00;Халқлар дўстлиги;76,0257510729614;63,5;13,2;0;24
2022-11-20;11:00:00;Халқлар дўстлиги;78,1287553648069;74,6;11,9;0;25
2022-11-20;10:00:00;Халқлар дўстлиги;78,1287553648069;71,4;10,9;0;25
2022-11-20;09:00:00;Халқлар дўстлиги;73,9227467811159;71,1;9,5;0;23
2022-11-20;08:00:00;Халқлар дўстлиги;67,6137339055794;70,6;9;0;20
2022-11-20;07:00:00;Халқлар дўстлиги;63,4077253218884;77,9;7,5;0;18
2022-11-20;06:00:00;Халқлар дўстлиги;67,6137339055794;74,3;8,5;0;20
2022-11-20;05:00:00;Халқлар дўстлиги;67,6137339055794;74,3;8,5;0;20
2022-11-20;04:00:00;Халқлар дўстлиги;69,7167381974249;76,5;8,4;0;21
2022-11-20;03:00:00;Халқлар дўстлиги;71,8197424892704;76,8;8,5;0;22
2022-11-20;02:00:00;Халқлар дўстлиги;67,6137339055794;76,9;8,6;0;20
2022-11-20;01:00:00;Халқлар дўстлиги;63,4077253218884;78,7;8,3;0;18
2022-11-20;00:00:00;Халқлар дўстлиги;65,5107296137339;79,9;8,2;0;19
2022-11-19;23:00:00;Халқлар дўстлиги;69,7167381974249;83,35;7,9;0;21
2022-11-19;22:00:00;Халқлар дўстлиги;71,8197424892704;83;8,3;0;22
2022-11-19;21:00:00;Халқлар дўстлиги;67,6137339055794;83,9;8,5;0;20
2022-11-19;20:00:00;Халқлар дўстлиги;71,8197424892704;83,6;9,1;0;22
2022-11-19;19:00:00;Халқлар дўстлиги;72,8712446351931;90,05;8,9;0;22,5
2022-11-19;18:00:00;Халқлар дўстлиги;97,0557939914163;94,1;9,3;0;34
2022-11-19;17:00:00;Халқлар дўстлиги;109,618090452261;91,8;10;0;39
2022-11-19;16:00:00;Халқлар дўстлиги;155,905163329821;94,65;9,7;0,4;65
2022-11-19;15:00:00;Халқлар дўстлиги;164,68282402529;95,7;9,4;0,4;82
2022-11-19;14:00:00;Халқлар дўстлиги;167,264488935722;92,4;10,6;0;87
2022-11-19;13:00:00;Халқлар дўстлиги;157,45416227608;94,1;10;0;68
2022-11-19;12:00:00;Халқлар дўстлиги;159,003161222339;97,9;9,6;0;71
2022-11-19;11:00:00;Халқлар дўстлиги;131,778894472362;98,9;9,1;0,8;48
